"country_code","gender","date","actual","pred"
"AR","female",2018-11-05,1.20149253731343,1.29863732470538
"AR","female",2018-11-12,1.49264705882353,1.15997871208946
"AR","female",2018-11-19,1.23357664233577,1.38280336911493
"AR","female",2018-11-26,1.35766423357664,1.08455583104475
"AR","female",2018-12-03,1.24817518248175,1.39895528219731
"AR","female",2018-12-10,0.693430656934307,1.0646902138232
"AR","female",2018-12-17,1.16058394160584,1.29530011871594
"AR","female",2018-12-24,0.474452554744526,1.04737400900354
"AR","female",2019-01-07,0.762589928057554,0.366393103201388
"AR","female",2019-01-14,1.47482014388489,0.885209558859375
"AR","female",2019-01-21,1.17857142857143,1.10791233741964
"AR","female",2019-01-28,1.34042553191489,1.52559882211226
"AR","female",2019-02-04,1.20567375886525,1.28243668684612
"AR","female",2019-02-11,1.37062937062937,1.21052676258265
"AR","female",2019-02-18,1.17361111111111,1.50673129892885
"AR","female",2019-02-25,1.40972222222222,1.13779706873653
"AR","female",2019-03-04,1.61379310344828,1.05122112097975
"AR","female",2019-03-11,1.07586206896552,1.3971035038017
"AR","female",2019-03-18,1.31034482758621,1.59258050100735
"AR","female",2019-03-25,1.58503401360544,1.30857412126222
"AR","female",2019-04-01,1.09868421052632,1.91666989971201
"AR","female",2019-04-08,1.15789473684211,1.64427349205092
"AR","female",2019-04-15,1.09803921568627,1.11902055042586
"AR","female",2019-04-22,1.43506493506494,1.34255083333483
"AR","female",2019-04-29,0.883116883116883,1.61670304331715
"AR","female",2019-05-06,1.33766233766234,1.35054541427716
"AR","female",2019-05-13,1.83116883116883,1.23605890356677
"AR","female",2019-05-20,1,1.63746488760812
"AR","female",2019-05-27,1.70967741935484,1.0269736161333
"AR","female",2019-06-03,1.96129032258065,1.14655410239332
"AR","female",2019-06-10,1.26451612903226,1.43661165395736
"AR","female",2019-06-17,1.54838709677419,1.13304308128416
"AR","female",2019-06-24,1.8258064516129,1.19173198261822
"AR","female",2019-07-01,1.77070063694268,1.44700151453393
"AR","female",2019-07-08,1.14556962025316,1.57824227865098
"AR","female",2019-07-15,1.33544303797468,1.8554482615939
"AR","female",2019-07-22,1.41139240506329,1.17355884160575
"AR","female",2019-07-29,1.57232704402516,1.29191999514571
"AR","female",2019-08-05,1.59748427672956,1.58303042763903
"AR","female",2019-08-12,1.67701863354037,1.54850042189787
"AR","female",2019-08-19,1.78395061728395,1.32748328902458
"AR","female",2019-08-26,1.46951219512195,1.54399115464041
"AR","female",2019-09-02,1.78915662650602,1.46011385146159
"AR","female",2019-09-09,1.73652694610778,1.40416689511489
"AR","female",2019-09-16,1.7125748502994,1.57586285672695
"AR","female",2019-09-23,1.66666666666667,1.65318353243514
"AR","female",2019-09-30,2.07692307692308,1.61164148611159
"AR","female",2019-10-07,2.23668639053254,1.79184460864572
"AR","female",2019-10-14,1.89411764705882,2.11157759801615
"AR","female",2019-10-21,1.68235294117647,1.6075589651393
"AR","female",2019-10-28,2.27058823529412,1.70558232819541
"AR","female",2019-11-04,1.82558139534884,1.94865814897232
"AR","female",2019-11-11,1.89595375722543,2.09098885436606
"AR","female",2019-11-18,1.82758620689655,1.92687482353071
"AR","female",2019-11-25,1.52571428571429,2.03737329440393
"AR","female",2019-12-02,1.38068181818182,1.64487878402425
"AR","female",2019-12-09,1.34659090909091,1.81955722603274
"AR","female",2019-12-16,1.70454545454545,1.40151078108432
"AR","female",2019-12-23,1.17045454545455,1.80746430967765
"AR","female",2019-12-30,0.443181818181818,1.42892166231485
"AR","female",2020-01-06,0.471590909090909,0.640591369327262
"AR","female",2020-01-13,1.13636363636364,1.01243379552869
"AR","female",2020-01-20,1.36931818181818,1.1140408483676
"AR","female",2020-01-27,1.34659090909091,1.57973550241546
"AR","female",2020-02-03,1.19886363636364,1.32409889866752
"AR","female",2020-02-10,1.27840909090909,1.23958421765712
"AR","female",2020-02-17,0.948863636363636,1.5042516645015
"AR","female",2020-02-24,0.9375,1.07751885499521
"AR","female",2020-03-02,0.681818181818182,0.883820894387621
"AR","female",2020-03-09,1.19886363636364,1.03088310111502
"AR","female",2020-03-16,1.28409090909091,1.35357748973166
"AR","female",2020-03-23,1.34659090909091,1.12489443204397
"AR","female",2020-03-30,1.34090909090909,1.66109951775245
"AR","female",2020-04-06,1.22727272727273,1.60141229314722
"AR","female",2020-04-13,1.65909090909091,1.2026373926957
"AR","female",2020-04-20,2.20454545454545,1.43162366662125
"AR","female",2020-04-27,1.39204545454545,1.68171848872952
"AR","female",2020-05-04,1.15909090909091,1.60632277019755
"AR","female",2020-05-11,1.52840909090909,1.49518637763497
"AR","female",2020-05-18,1.93181818181818,1.74183984191685
"AR","female",2020-05-25,1.49431818181818,1.2971150835517
"AR","female",2020-06-01,1.55113636363636,1.23916511888543
"AR","female",2020-06-08,2.74431818181818,1.31735848004463
"AR","female",2020-06-15,2.30113636363636,1.05854166647718
"AR","female",2020-06-22,2.05681818181818,1.00922441637114
"AR","female",2020-06-29,2.65340909090909,1.09960908039789
"AR","female",2020-07-06,2.05113636363636,1.14667505173585
"AR","female",2020-07-13,1.80681818181818,1.53639333032789
"AR","female",2020-07-20,2.04545454545455,0.989726185940845
"AR","female",2020-07-27,2.27272727272727,1.04624104601242
"AR","male",2014-01-06,0.768817204301075,NA
"AR","male",2014-01-13,0.581545064377682,NA
"AR","male",2014-01-20,0.552941176470588,NA
"AR","male",2014-01-27,0.613006396588486,NA
"AR","male",2014-02-03,0.757446808510638,NA
"AR","male",2014-02-10,0.729672650475185,NA
"AR","male",2014-02-17,0.796628029504742,NA
"AR","male",2014-02-24,0.683716075156576,NA
"AR","male",2014-03-03,0.710280373831776,NA
"AR","male",2014-03-10,0.725206611570248,NA
"AR","male",2014-03-17,0.781538461538462,NA
"AR","male",2014-03-24,0.838939857288481,NA
"AR","male",2014-03-31,0.885279187817259,NA
"AR","male",2014-04-07,0.856275303643725,NA
"AR","male",2014-04-14,0.945328031809145,NA
"AR","male",2014-04-21,1.04861111111111,NA
"AR","male",2014-04-28,1.16979269496545,NA
"AR","male",2014-05-05,0.925636007827789,NA
"AR","male",2014-05-12,1.1884765625,NA
"AR","male",2014-05-19,1.20174587778855,NA
"AR","male",2014-05-26,1.16314779270633,NA
"AR","male",2014-06-02,1.09961685823755,NA
"AR","male",2014-06-09,1.20478468899522,NA
"AR","male",2014-06-16,1.15764482431149,NA
"AR","male",2014-06-23,1.20113314447592,NA
"AR","male",2014-06-30,1.21992481203008,NA
"AR","male",2014-07-07,0.972118959107807,NA
"AR","male",2014-07-14,1.03521779425394,NA
"AR","male",2014-07-21,1.12362637362637,NA
"AR","male",2014-07-28,1.24452554744526,NA
"AR","male",2014-08-04,1.11060743427017,NA
"AR","male",2014-08-11,1.15641952983725,NA
"AR","male",2014-08-18,1.04289544235925,NA
"AR","male",2014-08-25,1.15022222222222,NA
"AR","male",2014-09-01,1.1660777385159,NA
"AR","male",2014-09-08,1.12028094820018,NA
"AR","male",2014-09-15,1.41506129597198,NA
"AR","male",2014-09-22,1.24347826086957,NA
"AR","male",2014-09-29,1.15743944636678,NA
"AR","male",2014-10-06,1.05507745266781,NA
"AR","male",2014-10-13,1.4,NA
"AR","male",2014-10-20,1.11969439728353,NA
"AR","male",2014-10-27,1.33474218089603,NA
"AR","male",2014-11-03,1.36868686868687,NA
"AR","male",2014-11-10,1.2544080604534,NA
"AR","male",2014-11-17,1.27953410981697,NA
"AR","male",2014-11-24,1.1980115990058,NA
"AR","male",2014-12-01,1.10534979423868,NA
"AR","male",2014-12-08,0.945723684210526,NA
"AR","male",2014-12-15,1.23872026251025,NA
"AR","male",2014-12-22,1.31996726677578,NA
"AR","male",2014-12-29,0.77442996742671,NA
"AR","male",2015-01-05,0.281884646628757,0.568735738224471
"AR","male",2015-01-12,0.86871961102107,0.740004220734169
"AR","male",2015-01-19,1.17138237671787,0.872446637672389
"AR","male",2015-01-26,0.987961476725522,0.965251950333471
"AR","male",2015-02-02,1.15495207667732,1.16645889162489
"AR","male",2015-02-09,1.08466453674121,0.927325133444297
"AR","male",2015-02-16,1.16640127388535,1.0995836921004
"AR","male",2015-02-23,1.03090332805071,1.00872918673276
"AR","male",2015-03-02,1.24072612470403,0.967751544125627
"AR","male",2015-03-09,1.23580441640379,1.22529498352273
"AR","male",2015-03-16,1.1692789968652,1.14990622108489
"AR","male",2015-03-23,1.27782101167315,1.07700245255537
"AR","male",2015-03-30,1.16228748068006,1.28232398521673
"AR","male",2015-04-06,0.961744452945677,1.17343446395419
"AR","male",2015-04-13,1.49351639969489,1.16527947763491
"AR","male",2015-04-20,1.59500378501135,1.36830140876507
"AR","male",2015-04-27,1.47486871717929,1.40669545011153
"AR","male",2015-05-04,1.30389221556886,1.35650503401948
"AR","male",2015-05-11,1.34603886397608,1.32417206212008
"AR","male",2015-05-18,1.37276785714286,1.40386301574666
"AR","male",2015-05-25,1.3486646884273,1.29737057569204
"AR","male",2015-06-01,1.31116038433112,1.47712653430573
"AR","male",2015-06-08,1.3952802359882,1.48744361827906
"AR","male",2015-06-15,1.45301027900147,1.35087264126264
"AR","male",2015-06-22,1.38901098901099,1.30373280693324
"AR","male",2015-06-29,1.52227903579255,1.45109968276781
"AR","male",2015-07-06,1.36224489795918,1.2423002195442
"AR","male",2015-07-13,1.25199131064446,1.26473980115824
"AR","male",2015-07-20,1.24150397686189,1.24806533941114
"AR","male",2015-07-27,1.22779369627507,1.30447944206037
"AR","male",2015-08-03,1.18214285714286,1.2068126313978
"AR","male",2015-08-10,1.43335709194583,1.28798904547359
"AR","male",2015-08-17,1.28601845280341,1.18850024645209
"AR","male",2015-08-24,1.31898376852505,1.40767426065379
"AR","male",2015-08-31,1.30324400564175,1.35565183672294
"AR","male",2015-09-07,1.34006968641115,1.36534144317794
"AR","male",2015-09-14,1.336578581363,1.46008085832859
"AR","male",2015-09-21,1.29757785467128,1.29076831271402
"AR","male",2015-09-28,1.38271604938272,1.26752873051371
"AR","male",2015-10-05,1.31348391512663,1.18851544813803
"AR","male",2015-10-12,1.34104833219877,1.39209191155632
"AR","male",2015-10-19,1.27186440677966,1.32008238783415
"AR","male",2015-10-26,1.45405405405405,1.42821940631478
"AR","male",2015-11-02,1.56086079354405,1.48400021182434
"AR","male",2015-11-09,1.54460093896714,1.42229874820567
"AR","male",2015-11-16,1.63031914893617,1.50048860834987
"AR","male",2015-11-23,1.50994694960212,1.436139054929
"AR","male",2015-11-30,1.44010589013898,1.33881485400807
"AR","male",2015-12-07,1.54334877564527,1.28895655201486
"AR","male",2015-12-14,1.14729194187583,1.38567126098528
"AR","male",2015-12-21,1.36807387862797,1.32785714950276
"AR","male",2015-12-28,0.927536231884058,0.959751134804848
"AR","male",2016-01-04,1.12671232876712,0.93266992922085
"AR","male",2016-01-11,1.05131578947368,1.21243854120522
"AR","male",2016-01-18,1.11300919842313,1.29084072505937
"AR","male",2016-01-25,1.19449901768173,1.27974121018097
"AR","male",2016-02-01,1.50553745928339,1.4581860949368
"AR","male",2016-02-08,1.1111833550065,1.23551622059312
"AR","male",2016-02-15,1.35997400909682,1.34834949365554
"AR","male",2016-02-22,1.26441996111471,1.24512458713121
"AR","male",2016-02-29,1.2235142118863,1.21033326642394
"AR","male",2016-03-07,1.47809278350515,1.40823699310198
"AR","male",2016-03-14,1.40976236351959,1.34509319522344
"AR","male",2016-03-21,1.10727969348659,1.28624980530145
"AR","male",2016-03-28,1.54372623574144,1.40608080241323
"AR","male",2016-04-04,1.37737041719343,1.34684671128434
"AR","male",2016-04-11,1.43333333333333,1.40226326580969
"AR","male",2016-04-18,1.38888888888889,1.5424281439626
"AR","male",2016-04-25,1.35015576323988,1.49962092949533
"AR","male",2016-05-02,1.55582973473165,1.40214247784283
"AR","male",2016-05-09,1.44362292051756,1.41355405754974
"AR","male",2016-05-16,1.4169741697417,1.49347492946245
"AR","male",2016-05-23,1.44275274056029,1.38002049700232
"AR","male",2016-05-30,1.79745300181928,1.55622688621792
"AR","male",2016-06-06,1.76662636033857,1.65091070824342
"AR","male",2016-06-13,1.48616125150421,1.56163749068891
"AR","male",2016-06-20,1.45008965929468,1.47811139202553
"AR","male",2016-06-27,1.63339275103981,1.60217721120371
"AR","male",2016-07-04,1.34454277286136,1.38660917266158
"AR","male",2016-07-11,1.4023598820059,1.37269276973193
"AR","male",2016-07-18,1.30194231901118,1.36476595724736
"AR","male",2016-07-25,1.38921453692849,1.40790566867524
"AR","male",2016-08-01,1.34484777517564,1.32337498438353
"AR","male",2016-08-08,1.3267211201867,1.41847507525678
"AR","male",2016-08-15,1.21969696969697,1.26972514901859
"AR","male",2016-08-22,1.69732246798603,1.45402508623406
"AR","male",2016-08-29,1.6118800461361,1.47014295891093
"AR","male",2016-09-05,1.69896193771626,1.51984040559499
"AR","male",2016-09-12,1.72649082568807,1.65327746396485
"AR","male",2016-09-19,1.52116704805492,1.52727736041035
"AR","male",2016-09-26,1.46583143507973,1.50434903398615
"AR","male",2016-10-03,1.35096700796359,1.39450525194325
"AR","male",2016-10-10,1.53001132502831,1.55924255943452
"AR","male",2016-10-17,1.70823927765237,1.49172192743757
"AR","male",2016-10-24,1.68125701459035,1.65541341537915
"AR","male",2016-10-31,1.70933482392398,1.71257313875059
"AR","male",2016-11-07,1.62326099053979,1.63589407804045
"AR","male",2016-11-14,1.68774265113699,1.68698973381939
"AR","male",2016-11-21,1.63254012174875,1.59501584054496
"AR","male",2016-11-28,1.47318960751797,1.49109319650464
"AR","male",2016-12-05,1.33590733590734,1.42125379557945
"AR","male",2016-12-12,1.59130913091309,1.4359403280205
"AR","male",2016-12-19,1.27506849315068,1.46530024439812
"AR","male",2016-12-26,1.14622124863089,1.04861973201442
"AR","male",2017-01-02,1.41735765616363,1.05390668118297
"AR","male",2017-01-09,1.61135371179039,1.3583612873384
"AR","male",2017-01-16,1.58129418162045,1.52008795345692
"AR","male",2017-01-23,1.7932718393923,1.55984456852023
"AR","male",2017-01-30,1.91969614758546,1.80633471231536
"AR","male",2017-02-06,1.68885281385281,1.59238518515403
"AR","male",2017-02-13,1.79299191374663,1.75355562672977
